# t, y1_x, y1_y, y1_z, y2_x, y2_y, y2_z, w_x, w_y, w_z, q_true_1, q_true_2, q_true_3, q_true_4   | dt=0.05  r1=[1,0,0]  r2=[0,1,0]  true bias=[0.005,-0.003,0.002]  meas_noise=0.01  sigma_v=0.01
6.00000000,0.98837637,-0.15839543,-0.05322686,0.15645121,0.98863481,-0.02642599,-0.05161496,-0.08187145,0.05821701,0.00888228,-0.02957862,0.07845815,0.99643892
6.05000000,0.98293066,-0.16419227,-0.05790590,0.16510375,0.98911647,-0.02927305,0.06579964,0.05778758,0.05113332,0.00902937,-0.02981803,0.07913314,0.99637709
6.10000000,0.99519098,-0.14716079,-0.04712709,0.16461797,0.99307623,-0.01788865,-0.03806857,0.01850427,-0.03160474,0.00917763,-0.03005726,0.07980846,0.99631468
6.15000000,0.97726289,-0.14789434,-0.05046196,0.17467367,0.98415389,-0.03498342,0.00030086,-0.00826730,0.03257459,0.00932705,-0.03029632,0.08048410,0.99625170
6.20000000,0.99629810,-0.16589286,-0.05577886,0.15123628,0.99114961,-0.02380843,-0.02243150,-0.02337413,0.02081849,0.00947765,-0.03053520,0.08116005,0.99618815
6.25000000,0.98201002,-0.14591749,-0.06071764,0.16000661,0.96544567,-0.03316308,-0.00061623,-0.04349700,0.09085987,0.00962941,-0.03077390,0.08183632,0.99612402
6.30000000,0.98281032,-0.15209779,-0.05954904,0.16414101,0.98530389,-0.02456745,0.08806318,-0.11655807,-0.06043090,0.00978233,-0.03101242,0.08251290,0.99605931
6.35000000,0.97877399,-0.16618884,-0.05369689,0.16982291,0.98211899,-0.01480227,0.05731559,-0.00458778,0.07214520,0.00993641,-0.03125076,0.08318979,0.99599403
6.40000000,0.98667600,-0.17330141,-0.05405052,0.16752161,0.98574237,-0.01065336,-0.09831500,-0.07621701,-0.02398069,0.01009166,-0.03148892,0.08386701,0.99592818
6.45000000,0.98005865,-0.17158568,-0.07653161,0.15788746,0.97688598,-0.00120174,0.09191512,-0.03122737,0.01285961,0.01024807,-0.03172689,0.08454453,0.99586174
6.50000000,0.97193878,-0.18947449,-0.06305572,0.15908421,0.98440924,-0.04217402,-0.02269036,-0.00616367,0.04550976,0.01040563,-0.03196467,0.08522236,0.99579472
6.55000000,0.98734295,-0.18495221,-0.05376752,0.16238442,0.99134757,-0.02667720,-0.05012038,-0.02694835,0.04548472,0.01056436,-0.03220227,0.08590051,0.99572713
6.60000000,0.98903315,-0.17451190,-0.04742294,0.18178556,0.98221161,-0.01947133,0.09796273,0.07487092,-0.02575991,0.01072424,-0.03243968,0.08657896,0.99565895
6.65000000,0.97337129,-0.15960808,-0.07374876,0.15980907,0.97967326,-0.02317489,0.00694882,-0.04189575,-0.00098106,0.01088527,-0.03267690,0.08725773,0.99559019
6.70000000,0.97524422,-0.18460816,-0.04077371,0.17733371,0.99315774,-0.03267541,0.00325915,-0.04470978,-0.08940465,0.01104746,-0.03291392,0.08793680,0.99552084
6.75000000,0.96831631,-0.19527559,-0.08651083,0.16372923,0.99729254,-0.02863935,0.06933835,0.00558403,0.06419312,0.01121080,-0.03315076,0.08861618,0.99545091
6.80000000,0.97281409,-0.17328678,-0.05714765,0.17124065,0.98938911,-0.02294631,-0.01290700,-0.06300437,-0.02374715,0.01137529,-0.03338740,0.08929587,0.99538040
6.85000000,0.98241262,-0.17661362,-0.07278069,0.17859737,0.98924767,-0.02284235,0.08111905,0.04431873,-0.01555782,0.01154093,-0.03362384,0.08997586,0.99530929
6.90000000,0.99810577,-0.18655144,-0.05482618,0.18033584,0.97916729,-0.04752014,0.00409134,-0.08252426,0.07249283,0.01170772,-0.03386009,0.09065615,0.99523760
6.95000000,0.99615803,-0.19056928,-0.06267351,0.17372660,0.97674829,-0.02211999,0.01008748,0.06501600,0.00768037,0.01187565,-0.03409614,0.09133675,0.99516532
7.00000000,0.99070149,-0.18298506,-0.05815256,0.17783354,0.98227976,-0.03144453,-0.02553165,0.01682888,0.05833902,0.01204473,-0.03433199,0.09201766,0.99509245
7.05000000,0.98635955,-0.16994908,-0.05203283,0.17988033,0.98624595,-0.03695300,0.01294938,-0.03959878,0.10172327,0.01221496,-0.03456763,0.09269886,0.99501899
7.10000000,0.98377469,-0.18885911,-0.05500483,0.16324833,0.96211235,-0.02318888,0.01465604,-0.00157371,-0.03003423,0.01238632,-0.03480308,0.09338037,0.99494494
7.15000000,0.97961691,-0.16800431,-0.05911255,0.18797631,0.97759863,-0.03552611,-0.08322196,-0.00124880,0.06710762,0.01255883,-0.03503832,0.09406217,0.99487029
7.20000000,0.96380243,-0.19601469,-0.07934151,0.17795054,0.98225763,-0.05286033,0.03951649,0.02094580,0.01807925,0.01273248,-0.03527336,0.09474428,0.99479505
7.25000000,0.95445875,-0.20072633,-0.05584894,0.16114894,0.97797907,-0.04425507,0.04807374,-0.04295641,0.04738668,0.01290727,-0.03550819,0.09542668,0.99471922
