t,q_1,q_2,q_3,q_4,P_theta_x,P_theta_y,P_theta_z,P_beta_x,P_beta_y,P_beta_z,q_true_1,q_true_2,q_true_3,q_true_4,b_x,b_y,b_z,b_true_x,b_true_y,b_true_z
1.903499999999999943e+02,1.903112499501751764e-01,-5.196332106921066306e-03,-6.750368558416911966e-04,9.817098199571397954e-01,2.505679539280858504e-05,2.415929846679060300e-05,1.943811089162412954e-05,1.047101826418798241e-06,1.047728766736940577e-06,1.047106125465730673e-06,1.843814599999999970e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.828547600000000495e-01,4.925868577726016245e-03,-1.354202093791080684e-03,1.610056773736270050e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.904000000000000057e+02,1.950125186388368959e-01,-4.110205074478632918e-03,1.278828093405490673e-03,9.807913072550605849e-01,2.505687049338410337e-05,2.410841452267454085e-05,1.948899528802956478e-05,1.047056235435438311e-06,1.047678493397662865e-06,1.047064951408406591e-06,1.892934099999999953e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.819205699999999926e-01,4.933159705053747485e-03,-1.386765302702330522e-03,1.597594546755056301e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.904499999999999886e+02,1.952387336066167822e-01,-9.444566526589604979e-04,-1.771564721397818646e-03,9.807536930645500695e-01,2.505755801870522903e-05,2.407786710867818795e-05,1.951885427700290242e-05,1.047010694520339889e-06,1.047628405968967525e-06,1.047023753566433772e-06,1.942006199999999905e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.809618300000000346e-01,4.993473109585335606e-03,-1.426523007262995180e-03,1.611468217376234432e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.905000000000000000e+02,2.006517237427413447e-01,-2.002687783752715462e-03,-4.584298371863755606e-03,9.796498656199291721e-01,2.505766811779874708e-05,2.404219855928470083e-05,1.955429991719788440e-05,1.046965187360073622e-06,1.047579505131830321e-06,1.046981524550720909e-06,1.991029800000000127e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.799785699999999933e-01,4.981103734416849997e-03,-1.409845950714014307e-03,1.644657358421808182e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.905500000000000114e+02,2.071786407914700257e-01,5.294148789838827194e-04,-1.390196082718392909e-03,9.783019972761666239e-01,2.505778043469850911e-05,2.399431196968326895e-05,1.960208705895458175e-05,1.046919717886240342e-06,1.047529896609302090e-06,1.046940080782316879e-06,2.040003699999999864e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.789708099999999691e-01,4.956122048989387505e-03,-1.437547408639683029e-03,1.611125586949652003e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.905999999999999943e+02,2.128747520992235187e-01,8.768819662245012697e-04,-1.950320745288725661e-03,9.770771552163637352e-01,2.505791219833611435e-05,2.392268280148790905e-05,1.967359393724928975e-05,1.046874306540423596e-06,1.047479529699336546e-06,1.046899431828453953e-06,2.088926500000000130e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.779385800000000017e-01,4.982983992603920789e-03,-1.413785229489808969e-03,1.621982860839819894e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.906500000000000057e+02,2.188785670822773755e-01,-1.050511005396670807e-03,-2.397905823479186838e-03,9.757485943347797841e-01,2.505799004684724316e-05,2.385376991207872527e-05,1.974252109585656064e-05,1.046828934315054972e-06,1.047429628514256179e-06,1.046858443468759476e-06,2.137797100000000117e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.768818900000000305e-01,5.006943928641617407e-03,-1.398545183270266971e-03,1.614509063310574097e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.906999999999999886e+02,2.254276329849521920e-01,4.680300105571818950e-04,-1.139060940247593441e-03,9.742591368701067900e-01,2.505798237731436396e-05,2.380115219636868876e-05,1.979523078369383113e-05,1.046783607987691889e-06,1.047379824071860365e-06,1.046817521017064968e-06,2.186614299999999900e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.758007899999999735e-01,4.988756100273956245e-03,-1.410862530156529277e-03,1.602604175790801064e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.907500000000000000e+02,2.290300871214611678e-01,5.157447372259612141e-04,-9.731278169152869986e-04,9.734187209124108842e-01,2.505796247134604469e-05,2.374802479353263797e-05,1.984841302173356452e-05,1.046738328115750425e-06,1.047329173996563233e-06,1.046777623952966184e-06,2.235376799999999886e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.746952899999999920e-01,5.018994043138542797e-03,-1.413222618363388925e-03,1.603977990322444846e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.908000000000000114e+02,2.341498640221583161e-01,-1.829445519333288252e-03,-5.650870848544283127e-04,9.721986293880913177e-01,2.505795575710811440e-05,2.368475083099259339e-05,1.991167167016076370e-05,1.046693098760950709e-06,1.047279055207246574e-06,1.046737397314794179e-06,2.284083399999999875e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.735654200000000147e-01,5.047763124366936270e-03,-1.400187437377214961e-03,1.577131646438459465e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.908499999999999943e+02,2.391300595420505493e-01,-1.536807541486843271e-03,-2.095243545710016777e-03,9.709840692825396635e-01,2.505792336642010261e-05,2.363449954944605051e-05,1.996194565468694632e-05,1.046647914359993260e-06,1.047229125860804634e-06,1.046697124712305811e-06,2.332732899999999943e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.724112200000000206e-01,5.058197739868102935e-03,-1.389875263777185475e-03,1.565626501374697702e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.909000000000000057e+02,2.469625164348455693e-01,-8.984357665628178334e-04,-1.567243475048168185e-03,9.690233495830902211e-01,2.505776890427941997e-05,2.355814475079741517e-05,2.003844388464113429e-05,1.046602773655942171e-06,1.047178898580717117e-06,1.046657297433677341e-06,2.381324099999999888e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.712326999999999488e-01,5.052668935565907474e-03,-1.421617090697274146e-03,1.525933288150095732e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.909499999999999886e+02,2.504866882028600750e-01,4.096310524203112917e-04,-1.131696816408440568e-04,9.681199504339259576e-01,2.505780464992302733e-05,2.352146009822522597e-05,2.007515711121682481e-05,1.046557688096492829e-06,1.047127975731428666e-06,1.046618267942305887e-06,2.429855700000000118e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.700299000000000005e-01,5.052137345314195588e-03,-1.447307417917368354e-03,1.489647018406444531e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.910000000000000000e+02,2.533682962657719528e-01,1.883721561637565053e-04,9.681217822748026708e-05,9.673698680394757776e-01,2.505788278944857465e-05,2.348828115650508988e-05,2.010819768882380487e-05,1.046512648570753024e-06,1.047076909471474090e-06,1.046579557331193826e-06,2.478326700000000049e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.688028499999999932e-01,5.055325668940400738e-03,-1.440383009017177354e-03,1.515885640700434999e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.910500000000000114e+02,2.571492935990951634e-01,1.178066280148589839e-03,-2.251210927922164470e-03,9.663683485145216912e-01,2.505787595049448221e-05,2.344707513438688584e-05,2.014932532097082161e-05,1.046467661967657386e-06,1.047025946132957899e-06,1.046540811509761980e-06,2.526735600000000193e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.675515900000000169e-01,5.053782537152481068e-03,-1.434402818298903233e-03,1.522823717232434006e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.910999999999999943e+02,2.616634129601916325e-01,-6.396895260080401921e-05,1.341697845639737690e-03,9.651582533827746113e-01,2.505796090693342682e-05,2.339050933579656292e-05,2.020574811270503844e-05,1.046422716227728277e-06,1.046975003513606634e-06,1.046502065872057087e-06,2.575081399999999965e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.662761300000000109e-01,5.061913857984108589e-03,-1.428452966865600580e-03,1.476453688022698026e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.911500000000000057e+02,2.674658837225873387e-01,-2.005945353125091965e-03,1.416776442428615461e-03,9.635642012716368887e-01,2.505794956814195559e-05,2.331553883578718346e-05,2.028068709861887537e-05,1.046377807538748440e-06,1.046924298002697728e-06,1.046463106471988840e-06,2.623362799999999773e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.649765200000000043e-01,5.077600531156468457e-03,-1.422776682247737850e-03,1.488208980983589261e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.911999999999999886e+02,2.715870566404249287e-01,-9.350984371284054781e-05,1.291977131186764936e-03,9.624130052718491424e-01,2.505789675777532423e-05,2.326301720184583769e-05,2.033331658536523988e-05,1.046332955879558641e-06,1.046873779256635684e-06,1.046423980954674113e-06,2.671578600000000248e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.636527799999999866e-01,5.091460157312183155e-03,-1.471412088034535891e-03,1.485581340980527592e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.912500000000000000e+02,2.748008680456314190e-01,1.123673201597996055e-03,3.434899999949149029e-03,9.614943690640594953e-01,2.505801616735618364e-05,2.321050260226774698e-05,2.038569798110573565e-05,1.046288149761090592e-06,1.046823378940183037e-06,1.046384845250767521e-06,2.719727699999999748e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.623049500000000478e-01,5.126210841593224765e-03,-1.476777057281315189e-03,1.472362586263130987e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.913000000000000114e+02,2.795392502957891878e-01,-3.236579751509959034e-04,-2.481982090451289561e-04,9.601341787413008033e-01,2.505789297241895749e-05,2.316857534764361800e-05,2.042773419557509699e-05,1.046243371058865113e-06,1.046773580733232971e-06,1.046345229473940875e-06,2.767808700000000122e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.609330600000000056e-01,5.118359246236321540e-03,-1.441101494491759142e-03,1.513630855597494730e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.913499999999999943e+02,2.856546240628700106e-01,-5.040003282328783763e-04,3.617977910418475503e-04,9.583324323206053874e-01,2.505783075507039511e-05,2.311744379705222752e-05,2.047891284400009247e-05,1.046198659683498563e-06,1.046723091911513629e-06,1.046306346372478699e-06,2.815820600000000229e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.595371499999999498e-01,5.084150200842218678e-03,-1.434459844001860062e-03,1.530155937607608364e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.914000000000000057e+02,2.910330584601411030e-01,1.503707121396325229e-06,8.825237349603842665e-05,9.567129930614476363e-01,2.505783754466826396e-05,2.304284622753712046e-05,2.055346330200650848e-05,1.046153990959871714e-06,1.046671546851714271e-06,1.046268557517567642e-06,2.863762000000000252e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.581172500000000314e-01,5.087820519889919152e-03,-1.449510850680146542e-03,1.548866862853016772e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.914499999999999886e+02,2.961498077893262582e-01,-7.863269303919705579e-04,4.708516390565971863e-04,9.551410635791123260e-01,2.505781003022437500e-05,2.298290898587407330e-05,2.061343302035992611e-05,1.046109370509051905e-06,1.046620286192980115e-06,1.046230566880309438e-06,2.911631900000000162e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.566734000000000071e-01,5.075642050813639755e-03,-1.469882407901336886e-03,1.546498002196660922e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.915000000000000000e+02,3.024056159059210214e-01,1.541258310346283822e-03,6.834832051240624044e-04,9.531778432391774247e-01,2.505787312295808654e-05,2.290622032982705283e-05,2.069004729768023104e-05,1.046064796400920617e-06,1.046568809559360125e-06,1.046192882176285396e-06,2.959429000000000087e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.552056300000000277e-01,5.062779826517037861e-03,-1.509729428090993229e-03,1.554721230012095319e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.915500000000000114e+02,3.070064039738448214e-01,1.057246884681398201e-03,1.496434159093988463e-03,9.517056849850590305e-01,2.505788826633833613e-05,2.284620229270893201e-05,2.075003472240646138e-05,1.046020266431086041e-06,1.046517115215385649e-06,1.046155501707051731e-06,3.007152100000000106e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.537139799999999612e-01,5.053829063760800593e-03,-1.495687018608620605e-03,1.572800033056187411e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.915999999999999943e+02,3.113967807629417495e-01,-5.709938376739007301e-04,2.919871294245294027e-03,9.502753249706837879e-01,2.505795497534423280e-05,2.277409630720686115e-05,2.082205878922368741e-05,1.045975786540590681e-06,1.046465453118741522e-06,1.046118197108080422e-06,3.054799999999999738e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.521984900000000085e-01,5.069344740561683091e-03,-1.471425407943302783e-03,1.559986490384704817e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.916500000000000057e+02,3.140250348971941330e-01,-1.178807075353245594e-03,2.328681741697216645e-03,9.494111149091530866e-01,2.505786152323785502e-05,2.272903902648369678e-05,2.086721784635169445e-05,1.045931358677564788e-06,1.046414429262047413e-06,1.046080359824030960e-06,3.102371500000000171e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.506592000000000375e-01,5.087834726335685454e-03,-1.466859549659846763e-03,1.592145888996562885e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.916999999999999886e+02,3.180067997875027364e-01,-1.981684118370297880e-04,2.349246925430944208e-04,9.480883823930026377e-01,2.505785671478852133e-05,2.269100033335045007e-05,2.090522922358259349e-05,1.045886980002730206e-06,1.046363975231900390e-06,1.046042061139375910e-06,3.149865499999999763e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.490961399999999770e-01,5.071788378076426754e-03,-1.485422002280482358e-03,1.613550261439565363e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.917500000000000000e+02,3.226350958592507645e-01,2.669936493262580011e-04,2.854781120699059066e-03,9.465190826703052673e-01,2.505794114982048558e-05,2.263636177752717760e-05,2.095973725078850177e-05,1.045842644369945990e-06,1.046313026136642371e-06,1.046004295915292406e-06,3.197280699999999753e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.475093500000000279e-01,5.058603423601514167e-03,-1.491919248572363835e-03,1.581436496430021089e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.918000000000000114e+02,3.262035625331901056e-01,-2.417333829442918670e-03,2.264018783199471443e-03,9.452937461481280002e-01,2.505782264185649801e-05,2.257475044552758629e-05,2.102144161340572634e-05,1.045798356103497447e-06,1.046261889427469970e-06,1.045966742714067914e-06,3.244616000000000167e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.458988699999999472e-01,5.075083020894454768e-03,-1.469306260270897150e-03,1.608762368394349874e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.918499999999999943e+02,3.293299802379601737e-01,-2.694999516375087226e-03,-1.510621214786243664e-03,9.442098384986341575e-01,2.505793619746587167e-05,2.252904349188310649e-05,2.106704997928341742e-05,1.045754113601436268e-06,1.046211464607059314e-06,1.045928531541049562e-06,3.291870199999999969e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.442647400000000468e-01,5.084015564593689397e-03,-1.442104544112799997e-03,1.645330747000878875e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.919000000000000057e+02,3.356779318184142102e-01,-1.879036769501670444e-03,-9.825181635255929562e-04,9.419744316959931529e-01,2.505783916991819994e-05,2.245046377659897969e-05,2.114571081110734298e-05,1.045709904677444809e-06,1.046161322587160615e-06,1.045890101074692000e-06,3.339042099999999791e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.426070100000000229e-01,5.078061702442500033e-03,-1.446941489453758539e-03,1.660720299106840285e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
