t,y1_x,y1_y,y1_z,y2_x,y2_y,y2_z,w_x,w_y,w_z,q_true_1,q_true_2,q_true_3,q_true_4,r1_x,r1_y,r1_z,r2_x,r2_y,r2_z,sun_valid
14000.000000,0.493186,-0.694253,0.524195,-105.077206,228.627719,-347.909935,-0.000001,-0.001145,-0.000000,0.580239,-0.500693,-0.079297,0.637449,0.190914,-0.900603,-0.390470,92.865806,373.133531,190.653349,0
14010.000000,0.499167,-0.694239,0.518521,-116.881231,228.667005,-346.618899,-0.000000,-0.001145,-0.000001,0.579776,-0.504331,-0.082615,0.634574,0.190916,-0.900602,-0.390470,89.278959,378.925488,185.861281,0
14020.000000,0.504846,-0.694693,0.512379,-129.682454,227.566351,-345.305976,-0.000001,-0.001144,-0.000001,0.579294,-0.507953,-0.085930,0.631679,0.190918,-0.900602,-0.390470,85.535913,384.578158,181.041447,0
14030.000000,0.511508,-0.694636,0.505806,-141.952010,227.827587,-343.160464,-0.000001,-0.001144,-0.000000,0.578793,-0.511558,-0.089242,0.628763,0.190920,-0.900602,-0.390469,81.640236,390.088386,176.196887,0
14040.000000,0.517691,-0.694214,0.500063,-153.817123,227.037667,-341.156878,-0.000000,-0.001144,-0.000001,0.578273,-0.515147,-0.092552,0.625826,0.190922,-0.900601,-0.390469,77.595576,395.453207,171.330610,0
14050.000000,0.524132,-0.694145,0.493405,-166.322674,226.870409,-338.347021,-0.000001,-0.001145,-0.000000,0.577734,-0.518719,-0.095858,0.622869,0.190924,-0.900601,-0.390469,73.405644,400.669847,166.445586,0
14060.000000,0.528901,-0.694322,0.488037,-178.750971,226.740960,-335.363053,-0.000001,-0.001145,-0.000000,0.577176,-0.522273,-0.099162,0.619891,0.190926,-0.900600,-0.390469,69.074212,405.735720,161.544743,0
14070.000000,0.533878,-0.694048,0.482982,-190.451819,226.745482,-331.543024,-0.000001,-0.001145,-0.000001,0.576599,-0.525811,-0.102462,0.616894,0.190928,-0.900600,-0.390469,64.605092,410.648423,156.630963,0
14080.000000,0.539108,-0.694675,0.476223,-201.878459,225.886515,-327.481287,0.000000,-0.001145,-0.000000,0.576004,-0.529331,-0.105759,0.613876,0.190930,-0.900600,-0.390469,60.002134,415.405734,151.707078,0
14090.000000,0.543313,-0.695009,0.470929,-214.070160,225.748554,-322.894355,-0.000001,-0.001145,-0.000001,0.575389,-0.532834,-0.109052,0.610838,0.190932,-0.900599,-0.390469,55.269208,420.005608,146.775867,0
14100.000000,0.551779,-0.694833,0.461246,-224.933099,225.493475,-318.250485,-0.000000,-0.001145,-0.000001,0.574756,-0.536320,-0.112342,0.607779,0.190934,-0.900599,-0.390468,50.410200,424.446170,141.840054,0
14110.000000,0.555014,-0.694483,0.457879,-236.661097,224.499171,-313.125077,-0.000000,-0.001145,-0.000000,0.574104,-0.539788,-0.115628,0.604701,0.190936,-0.900599,-0.390468,45.429000,428.725711,136.902303,0
14120.000000,0.560955,-0.694395,0.450717,-247.917430,223.936986,-307.026822,-0.000001,-0.001144,-0.000000,0.573433,-0.543238,-0.118910,0.601604,0.190938,-0.900598,-0.390468,40.329491,432.842678,131.965221,0
14130.000000,0.566070,-0.694431,0.444219,-258.870477,224.125802,-300.690793,-0.000000,-0.001144,-0.000001,0.572744,-0.546671,-0.122188,0.598486,0.190940,-0.900598,-0.390468,35.115546,436.795667,127.031355,0
14140.000000,0.569885,-0.694542,0.439138,-269.840930,224.297272,-294.660127,-0.000000,-0.001144,-0.000001,0.572035,-0.550085,-0.125463,0.595349,0.190942,-0.900598,-0.390468,29.791013,440.583417,122.103189,0
14150.000000,0.576485,-0.693450,0.432194,-280.615666,223.748638,-287.961489,-0.000001,-0.001144,-0.000000,0.571308,-0.553482,-0.128733,0.592193,0.190944,-0.900597,-0.390468,24.359718,444.204801,117.183146,0
14160.000000,0.581006,-0.693634,0.425799,-290.699428,224.021941,-280.320669,-0.000000,-0.001145,-0.000000,0.570562,-0.556861,-0.131999,0.589017,0.190946,-0.900597,-0.390467,18.825448,447.658815,112.273593,0
14170.000000,0.587351,-0.692893,0.418232,-300.611973,223.020373,-273.365086,-0.000000,-0.001144,-0.000001,0.569798,-0.560221,-0.135261,0.585822,0.190948,-0.900596,-0.390467,13.191955,450.944569,107.376831,0
14180.000000,0.590740,-0.693715,0.412051,-310.424950,222.880614,-265.473460,-0.000001,-0.001144,-0.000000,0.569015,-0.563563,-0.138518,0.582607,0.190950,-0.900596,-0.390467,7.462947,454.061282,102.495110,0
14190.000000,0.594255,-0.694653,0.405361,-320.780218,223.105619,-257.028235,0.000000,-0.001145,-0.000001,0.568213,-0.566887,-0.141771,0.579374,0.190952,-0.900596,-0.390467,1.642085,457.008267,97.630620,0
14200.000000,0.599821,-0.694312,0.397675,-329.710671,222.709952,-248.969466,-0.000000,-0.001145,-0.000000,0.567393,-0.570192,-0.145019,0.576122,0.190954,-0.900595,-0.390467,-4.267019,459.784924,92.785498,0
14210.000000,0.604902,-0.693837,0.390748,-339.363429,222.043229,-239.292289,-0.000001,-0.001144,-0.000001,0.566554,-0.573478,-0.148263,0.572850,0.190956,-0.900595,-0.390467,-10.260801,462.390734,87.961833,0
14220.000000,0.609088,-0.693444,0.384899,-347.477833,221.796340,-230.081246,-0.000001,-0.001145,-0.000001,0.565697,-0.576746,-0.151501,0.569560,0.190958,-0.900595,-0.390467,-16.335751,464.825243,83.161665,0
14230.000000,0.613162,-0.693861,0.377609,-356.371475,221.801954,-221.038662,-0.000000,-0.001145,-0.000001,0.564821,-0.579994,-0.154735,0.566252,0.190960,-0.900594,-0.390466,-22.488408,467.088061,78.386991,0
14240.000000,0.617247,-0.694088,0.370471,-364.509409,221.451439,-210.867846,-0.000000,-0.001144,-0.000001,0.563926,-0.583224,-0.157963,0.562925,0.190962,-0.900594,-0.390466,-28.715362,469.178847,73.639767,0
14250.000000,0.620486,-0.695376,0.362560,-371.940296,221.020715,-200.379136,-0.000001,-0.001144,-0.000001,0.563014,-0.586435,-0.161187,0.559579,0.190965,-0.900594,-0.390466,-35.013251,471.097307,68.921914,0
14260.000000,0.625488,-0.693846,0.356851,-380.628524,220.634046,-190.314230,-0.000001,-0.001145,-0.000001,0.562082,-0.589626,-0.164405,0.556215,0.190967,-0.900593,-0.390466,-41.378757,472.843184,64.235321,0
14270.000000,0.629679,-0.694545,0.348012,-387.184621,220.483972,-179.335365,-0.000001,-0.001145,-0.000000,0.561133,-0.592799,-0.167617,0.552833,0.190969,-0.900593,-0.390466,-47.808605,474.416252,59.581850,0
14280.000000,0.633037,-0.694735,0.341480,-394.412974,220.104531,-168.838455,-0.000001,-0.001145,-0.000000,0.560165,-0.595951,-0.170825,0.549433,0.190971,-0.900593,-0.390466,-54.299560,475.816309,54.963339,0
14290.000000,0.638219,-0.694000,0.333228,-401.070245,220.420989,-157.379076,0.000000,-0.001144,-0.000000,0.559178,-0.599085,-0.174026,0.546015,0.190973,-0.900592,-0.390465,-60.848418,477.043174,50.381609,0
14300.000000,0.641783,-0.693985,0.326344,-406.567068,219.667379,-146.061791,-0.000001,-0.001144,-0.000000,0.558173,-0.602198,-0.177222,0.542579,0.190975,-0.900592,-0.390465,-67.452003,478.096684,45.838463,0
14310.000000,0.643921,-0.695322,0.319206,-412.667970,219.505259,-134.544503,-0.000001,-0.001145,-0.000000,0.557151,-0.605292,-0.180412,0.539125,0.190977,-0.900591,-0.390465,-74.107167,478.976686,41.335697,0
14320.000000,0.647923,-0.694973,0.311783,-418.081961,220.113135,-122.577839,-0.000000,-0.001144,-0.000000,0.556109,-0.608367,-0.183597,0.535654,0.190979,-0.900591,-0.390465,-80.810773,479.683039,36.875099,0
14330.000000,0.652269,-0.694112,0.304556,-422.969791,220.080493,-110.699885,-0.000001,-0.001145,-0.000000,0.555050,-0.611421,-0.186775,0.532165,0.190981,-0.900591,-0.390465,-87.559699,480.215609,32.458455,0
14340.000000,0.656215,-0.693516,0.297352,-427.773315,219.913826,-98.946001,-0.000000,-0.001144,-0.000000,0.553972,-0.614455,-0.189947,0.528658,0.190983,-0.900590,-0.390465,-94.350828,480.574271,28.087553,0
14350.000000,0.657319,-0.695234,0.290829,-432.067132,218.826865,-86.074062,-0.000001,-0.001145,-0.000000,0.552877,-0.617469,-0.193113,0.525135,0.190985,-0.900590,-0.390464,-101.181041,480.758908,23.764184,0
14360.000000,0.661611,-0.694280,0.283278,-435.493133,218.395680,-73.634838,-0.000000,-0.001145,-0.000000,0.551763,-0.620463,-0.196272,0.521594,0.190987,-0.900590,-0.390464,-108.047210,480.769411,19.490147,0
14370.000000,0.665746,-0.693622,0.275083,-439.456700,219.012706,-61.050191,-0.000000,-0.001144,-0.000001,0.550631,-0.623437,-0.199426,0.518036,0.190989,-0.900589,-0.390464,-114.946194,480.605684,15.267251,0
14380.000000,0.668808,-0.693414,0.268090,-442.338434,217.988764,-48.234168,-0.000001,-0.001145,-0.000001,0.549481,-0.626390,-0.202572,0.514461,0.190991,-0.900589,-0.390464,-121.874832,480.267642,11.097317,0
14390.000000,0.672467,-0.693610,0.258252,-444.750154,218.287387,-35.166177,-0.000001,-0.001145,-0.000000,0.548314,-0.629323,-0.205712,0.510869,0.190993,-0.900589,-0.390464,-128.830108,479.755218,6.982085,0
14400.000000,0.674657,-0.693933,0.251585,-447.360679,218.375159,-22.913041,-0.000001,-0.001144,0.000000,0.547128,-0.632235,-0.208845,0.507261,0.190995,-0.900588,-0.390464,-135.808867,479.068202,2.923352,0
14410.000000,0.677214,-0.694351,0.243428,-448.924760,217.985594,-8.939592,-0.000000,-0.001145,-0.000001,0.545924,-0.635126,-0.211972,0.503636,0.190997,-0.900588,-0.390464,-142.807733,478.206352,-1.076972,0
14420.000000,0.679249,-0.694993,0.235807,-450.113593,217.267718,3.950985,-0.000000,-0.001145,-0.000001,0.544703,-0.637997,-0.215091,0.499995,0.190999,-0.900587,-0.390463,-149.823278,477.169469,-5.016956,0
14430.000000,0.683248,-0.693241,0.229325,-451.209313,217.397211,16.779253,-0.000000,-0.001145,-0.000001,0.543463,-0.640847,-0.218204,0.496337,0.191001,-0.900587,-0.390463,-156.852020,475.957408,-8.894649,0
14440.000000,0.684845,-0.694585,0.220316,-451.006696,217.626704,30.809759,-0.000001,-0.001145,-0.000001,0.542206,-0.643676,-0.221309,0.492663,0.191003,-0.900587,-0.390463,-163.890425,474.570078,-12.708085,0
14450.000000,0.687751,-0.694362,0.211802,-452.267395,217.216444,43.470151,-0.000000,-0.001144,-0.000000,0.540931,-0.646483,-0.224407,0.488972,0.191005,-0.900586,-0.390463,-170.934897,473.007453,-16.455278,0
14460.000000,0.690445,-0.694448,0.202553,-451.230612,216.980503,56.715683,-0.000000,-0.001144,-0.000001,0.539639,-0.649270,-0.227498,0.485266,0.191007,-0.900586,-0.390463,-177.981781,471.269576,-20.134229,0
14470.000000,0.692883,-0.693800,0.196354,-450.532706,216.653261,70.163363,-0.000000,-0.001144,-0.000000,0.538329,-0.652035,-0.230581,0.481544,0.191009,-0.900586,-0.390463,-185.027360,469.356565,-23.742925,0
14480.000000,0.694510,-0.694062,0.189563,-449.809957,216.652007,83.083925,-0.000000,-0.001144,-0.000001,0.537001,-0.654779,-0.233657,0.477806,0.191011,-0.900585,-0.390462,-192.067851,467.268623,-27.279344,0
14490.000000,0.696656,-0.694234,0.180859,-448.094532,216.851194,96.725790,-0.000000,-0.001144,0.000000,0.535655,-0.657502,-0.236725,0.474053,0.191013,-0.900585,-0.390462,-199.099413,465.006040,-30.741457,0
14500.000000,0.698030,-0.694821,0.173141,-445.822685,216.261808,110.346962,-0.000000,-0.001145,-0.000001,0.534292,-0.660203,-0.239785,0.470284,0.191015,-0.900585,-0.390462,-206.118139,462.569205,-34.127232,0
14510.000000,0.700173,-0.694798,0.164358,-443.335665,216.544018,122.847541,-0.000001,-0.001145,-0.000000,0.532912,-0.662882,-0.242838,0.466499,0.191017,-0.900584,-0.390462,-213.120061,459.958609,-37.434635,0
14520.000000,0.702685,-0.694382,0.155134,-440.411497,216.113702,135.719726,-0.000001,-0.001145,-0.000000,0.531514,-0.665540,-0.245883,0.462700,0.191019,-0.900584,-0.390462,-220.101152,457.174855,-40.661638,0
14530.000000,0.704847,-0.693970,0.146956,-437.480935,215.904988,148.732439,-0.000000,-0.001145,-0.000001,0.530099,-0.668176,-0.248919,0.458885,0.191021,-0.900583,-0.390462,-227.057329,454.218659,-43.806222,0
14540.000000,0.704107,-0.695821,0.141659,-432.698251,215.431261,161.986991,-0.000000,-0.001145,-0.000000,0.528666,-0.670790,-0.251947,0.455055,0.191023,-0.900583,-0.390462,-233.984453,451.090863,-46.866378,0
14550.000000,0.706133,-0.695785,0.131373,-429.118862,215.167969,174.978635,-0.000000,-0.001144,-0.000001,0.527216,-0.673382,-0.254968,0.451210,0.191025,-0.900583,-0.390461,-240.878339,447.792437,-49.840117,0
14560.000000,0.708745,-0.694488,0.123963,-424.295673,215.185730,187.125174,-0.000000,-0.001144,-0.000000,0.525749,-0.675953,-0.257979,0.447351,0.191027,-0.900582,-0.390461,-247.734751,444.324485,-52.725471,0
14570.000000,0.708669,-0.695664,0.117639,-419.164449,215.095794,200.408808,-0.000000,-0.001145,-0.000000,0.524265,-0.678501,-0.260983,0.443477,0.191029,-0.900582,-0.390461,-254.549418,440.688248,-55.520500,0
14580.000000,0.711583,-0.694127,0.108800,-413.486323,215.222993,211.904333,-0.000001,-0.001145,-0.000000,0.522763,-0.681026,-0.263977,0.439588,0.191031,-0.900582,-0.390461,-261.318030,436.885113,-58.223295,0
14590.000000,0.713331,-0.693582,0.100513,-407.710697,215.207494,225.203792,-0.000000,-0.001145,-0.000000,0.521244,-0.683530,-0.266964,0.435685,0.191033,-0.900581,-0.390461,-268.036249,432.916615,-60.831985,0
14600.000000,0.713507,-0.694626,0.091667,-401.487342,214.535572,236.669864,-0.000001,-0.001145,-0.000001,0.519709,-0.686011,-0.269941,0.431768,0.191035,-0.900581,-0.390461,-274.699715,428.784438,-63.344742,0
14610.000000,0.713610,-0.695451,0.084316,-395.280147,214.029827,247.543156,-0.000001,-0.001145,0.000000,0.518156,-0.688470,-0.272910,0.427836,0.191037,-0.900581,-0.390460,-281.304051,424.490421,-65.759783,0
14620.000000,0.715687,-0.694319,0.075585,-387.476649,213.994008,260.055859,-0.000001,-0.001144,-0.000001,0.516586,-0.690906,-0.275869,0.423891,0.191039,-0.900580,-0.390460,-287.844873,420.036561,-68.075379,0
14630.000000,0.716638,-0.694178,0.067433,-379.812757,214.744641,271.395355,-0.000001,-0.001145,-0.000000,0.515000,-0.693320,-0.278820,0.419932,0.191041,-0.900580,-0.390460,-294.317792,415.425012,-70.289857,0
14640.000000,0.718520,-0.693168,0.056987,-372.869278,213.787444,282.603436,-0.000000,-0.001145,-0.000001,0.513396,-0.695710,-0.281761,0.415959,0.191043,-0.900580,-0.390460,-300.718428,410.658086,-72.401607,0
14650.000000,0.718256,-0.693869,0.051516,-364.677340,213.388671,292.851064,-0.000001,-0.001145,-0.000000,0.511776,-0.698079,-0.284694,0.411972,0.191045,-0.900579,-0.390460,-307.042414,405.738257,-74.409083,0
14660.000000,0.718627,-0.694008,0.043906,-355.659780,213.627670,304.015821,-0.000001,-0.001145,-0.000000,0.510139,-0.700424,-0.287617,0.407972,0.191047,-0.900579,-0.390460,-313.285406,400.668157,-76.310812,0
14670.000000,0.719467,-0.693664,0.034588,-346.683898,213.550465,313.808366,-0.000001,-0.001145,-0.000000,0.508486,-0.702746,-0.290530,0.403958,0.191049,-0.900578,-0.390459,-319.443086,395.450579,-78.105393,0
14680.000000,0.719443,-0.694062,0.026082,-337.693031,213.356805,324.580528,-0.000000,-0.001145,-0.000000,0.506815,-0.705046,-0.293434,0.399932,0.191051,-0.900578,-0.390459,-325.511179,390.088473,-79.791506,0
14690.000000,0.719158,-0.694609,0.018199,-328.012533,212.526724,333.964314,-0.000000,-0.001145,-0.000001,0.505128,-0.707322,-0.296329,0.395892,0.191053,-0.900578,-0.390459,-331.485452,384.584944,-81.367912,0
14700.000000,0.720047,-0.693867,0.009039,-317.937161,212.760265,343.223254,-0.000000,-0.001144,-0.000000,0.503425,-0.709575,-0.299213,0.391839,0.191055,-0.900577,-0.390459,-337.361727,378.943251,-82.833461,0
14710.000000,0.719337,-0.694659,0.001867,-308.081451,212.873685,352.247906,-0.000001,-0.001145,-0.000001,0.501705,-0.711805,-0.302088,0.387774,0.191057,-0.900577,-0.390459,-343.135890,373.166805,-84.187087,0
14720.000000,0.718864,-0.695110,-0.007456,-296.974240,212.152093,360.429391,-0.000000,-0.001144,-0.000000,0.499969,-0.714012,-0.304953,0.383695,0.191059,-0.900577,-0.390459,-348.803893,367.259164,-85.427819,0
14730.000000,0.720349,-0.693449,-0.015023,-286.380801,213.088810,368.795728,-0.000001,-0.001144,-0.000001,0.498216,-0.716195,-0.307809,0.379605,0.191062,-0.900576,-0.390459,-354.361768,361.224028,-86.554783,0
14740.000000,0.719276,-0.694314,-0.023866,-275.290144,212.057169,377.477885,-0.000000,-0.001145,-0.000000,0.496447,-0.718355,-0.310654,0.375501,0.191064,-0.900576,-0.390458,-359.805630,355.065237,-87.567197,0
14750.000000,0.718222,-0.695072,-0.032137,-263.537425,212.130370,384.746393,-0.000001,-0.001145,-0.000001,0.494662,-0.720491,-0.313488,0.371386,0.191066,-0.900576,-0.390458,-365.131688,348.786765,-88.464382,1
14760.000000,0.717758,-0.695154,-0.039809,-252.689521,211.957891,392.150814,-0.000001,-0.001144,-0.000001,0.492860,-0.722604,-0.316313,0.367258,0.191068,-0.900575,-0.390458,-370.336248,342.392717,-89.245760,1
14770.000000,0.716860,-0.695552,-0.048157,-240.204444,212.315965,398.244968,0.000000,-0.001144,0.000000,0.491043,-0.724693,-0.319127,0.363119,0.191070,-0.900575,-0.390458,-375.415722,335.887318,-89.910855,1
14780.000000,0.717690,-0.694196,-0.054894,-228.353722,212.039073,405.078341,-0.000001,-0.001145,-0.000001,0.489209,-0.726758,-0.321931,0.358967,0.191072,-0.900574,-0.390458,-380.366634,329.274914,-90.459294,1
14790.000000,0.716895,-0.694264,-0.063710,-216.523235,211.690177,411.034279,-0.000001,-0.001145,-0.000000,0.487360,-0.728800,-0.324724,0.354804,0.191074,-0.900574,-0.390458,-385.185628,322.559961,-90.890811,1
14800.000000,0.716679,-0.693673,-0.072029,-203.999330,211.431254,416.255970,-0.000001,-0.001144,-0.000000,0.485494,-0.730817,-0.327507,0.350629,0.191076,-0.900574,-0.390457,-389.869471,315.747021,-91.205244,1
14810.000000,0.715772,-0.693544,-0.081651,-191.121016,211.443528,421.529173,-0.000000,-0.001145,-0.000000,0.483613,-0.732811,-0.330279,0.346442,0.191078,-0.900573,-0.390457,-394.415058,308.840752,-91.402539,1
14820.000000,0.713377,-0.694957,-0.090154,-178.750262,211.672809,426.565816,-0.000001,-0.001145,-0.000000,0.481715,-0.734781,-0.333040,0.342245,0.191080,-0.900573,-0.390457,-398.819422,301.845906,-91.482749,1
14830.000000,0.713082,-0.694229,-0.097779,-165.871508,211.233671,431.005494,-0.000001,-0.001145,-0.000000,0.479802,-0.736727,-0.335790,0.338036,0.191082,-0.900573,-0.390457,-403.079734,294.767318,-91.446032,1
14840.000000,0.712069,-0.694381,-0.103887,-152.940437,210.816971,434.050288,-0.000001,-0.001144,-0.000000,0.477874,-0.738649,-0.338529,0.333816,0.191084,-0.900572,-0.390457,-407.193309,287.609900,-91.292653,1
14850.000000,0.710013,-0.694949,-0.113697,-140.023982,211.170375,438.304425,-0.000001,-0.001145,-0.000000,0.475929,-0.740546,-0.341258,0.329585,0.191086,-0.900572,-0.390457,-411.157612,280.378632,-91.022984,1
14860.000000,0.708875,-0.694705,-0.121993,-126.462251,210.555769,440.921369,-0.000001,-0.001145,-0.000001,0.473969,-0.742419,-0.343975,0.325343,0.191088,-0.900572,-0.390456,-414.970258,273.078556,-90.637500,1
14870.000000,0.707561,-0.694601,-0.129950,-113.346484,210.389424,443.406712,-0.000001,-0.001145,-0.000000,0.471994,-0.744268,-0.346680,0.321091,0.191090,-0.900571,-0.390456,-418.629021,265.714768,-90.136783,1
14880.000000,0.706001,-0.694458,-0.138892,-99.851712,210.391624,445.717243,0.000000,-0.001144,-0.000000,0.470003,-0.746093,-0.349375,0.316828,0.191092,-0.900571,-0.390456,-422.131831,258.292409,-89.521518,1
14890.000000,0.705452,-0.693603,-0.145780,-87.181882,211.035009,447.150885,-0.000000,-0.001144,-0.000001,0.467997,-0.747893,-0.352058,0.312555,0.191094,-0.900571,-0.390456,-425.476779,250.816657,-88.792489,1
14900.000000,0.703095,-0.694069,-0.154683,-73.556319,210.890827,448.541918,-0.000000,-0.001145,-0.000001,0.465975,-0.749669,-0.354729,0.308271,0.191096,-0.900570,-0.390456,-428.662122,243.292720,-87.950583,1
14910.000000,0.701237,-0.694517,-0.160973,-60.165712,209.994568,449.070666,-0.000000,-0.001144,-0.000001,0.463938,-0.751420,-0.357389,0.303978,0.191098,-0.900570,-0.390456,-431.686283,235.725824,-86.996786,1
14920.000000,0.698638,-0.695004,-0.169925,-46.993816,210.096426,449.375348,-0.000001,-0.001145,-0.000001,0.461886,-0.753147,-0.360037,0.299674,0.191100,-0.900569,-0.390456,-434.547848,228.121211,-85.932178,1
14930.000000,0.697502,-0.694302,-0.177301,-33.364729,209.681171,449.338020,-0.000000,-0.001144,-0.000001,0.459819,-0.754849,-0.362673,0.295361,0.191102,-0.900569,-0.390455,-437.245576,220.484125,-84.757934,1
14940.000000,0.695756,-0.693873,-0.185644,-20.311071,209.537538,448.738635,-0.000001,-0.001145,-0.000000,0.457737,-0.756526,-0.365298,0.291038,0.191104,-0.900569,-0.390455,-439.778392,212.819807,-83.475323,1
14950.000000,0.692411,-0.695036,-0.193629,-7.631837,209.303567,447.738897,-0.000000,-0.001145,-0.000001,0.455640,-0.758178,-0.367910,0.286706,0.191106,-0.900568,-0.390455,-442.145392,205.133484,-82.085700,1
14960.000000,0.691934,-0.693681,-0.200083,5.692834,208.835953,446.032904,-0.000001,-0.001145,0.000000,0.453527,-0.759806,-0.370511,0.282364,0.191108,-0.900568,-0.390455,-444.345854,197.430330,-80.590503,1
14970.000000,0.687905,-0.695159,-0.208666,18.646319,208.594359,444.100164,-0.000000,-0.001144,-0.000000,0.451400,-0.761409,-0.373099,0.278013,0.191110,-0.900568,-0.390455,-446.379247,189.715268,-78.991198,1
14980.000000,0.686164,-0.694110,-0.217693,31.903100,208.646309,442.111323,-0.000000,-0.001145,-0.000001,0.449259,-0.762987,-0.375675,0.273652,0.191112,-0.900567,-0.390455,-448.244974,181.993370,-77.289348,1
14990.000000,0.682911,-0.695441,-0.223595,44.458178,209.026308,439.249090,-0.000001,-0.001144,-0.000000,0.447102,-0.764540,-0.378239,0.269283,0.191114,-0.900567,-0.390454,-449.942576,174.269726,-75.486606,1
15000.000000,0.681387,-0.693771,-0.233224,56.658210,209.192920,436.246173,-0.000001,-0.001144,-0.000000,0.444931,-0.766068,-0.380791,0.264905,0.191116,-0.900567,-0.390454,-451.471767,166.549385,-73.584707,1
15010.000000,0.677623,-0.694773,-0.241077,69.620408,208.753536,432.705455,-0.000000,-0.001144,-0.000001,0.442746,-0.767571,-0.383330,0.260519,0.191118,-0.900566,-0.390454,-452.832433,158.837348,-71.585462,1
15020.000000,0.676087,-0.693552,-0.248781,82.622566,207.929020,428.232816,-0.000000,-0.001145,-0.000000,0.440546,-0.769048,-0.385856,0.256123,0.191120,-0.900566,-0.390454,-454.024632,151.138555,-69.490753,1
15030.000000,0.672959,-0.693776,-0.256515,94.279788,208.234395,423.718819,-0.000001,-0.001144,-0.000000,0.438331,-0.770501,-0.388370,0.251720,0.191122,-0.900565,-0.390454,-455.048581,143.457881,-67.302532,1
15040.000000,0.669414,-0.693828,-0.265496,107.190581,207.720153,419.866163,-0.000000,-0.001144,-0.000000,0.436102,-0.771928,-0.390871,0.247308,0.191124,-0.900565,-0.390454,-455.904662,135.800123,-65.022812,1
15050.000000,0.666125,-0.694567,-0.271761,117.687931,208.497290,414.136500,-0.000001,-0.001144,-0.000000,0.433859,-0.773330,-0.393359,0.242888,0.191126,-0.900565,-0.390454,-456.593410,128.169996,-62.653664,1
15060.000000,0.662253,-0.695535,-0.278660,129.600437,207.860071,408.082598,-0.000001,-0.001145,-0.000001,0.431602,-0.774707,-0.395835,0.238460,0.191128,-0.900564,-0.390453,-457.115513,120.572122,-60.197215,1
15070.000000,0.660564,-0.694392,-0.285436,141.280810,207.478756,402.914002,-0.000000,-0.001145,-0.000000,0.429330,-0.776059,-0.398297,0.234025,0.191130,-0.900564,-0.390453,-457.471801,113.011028,-57.655640,1
15080.000000,0.656826,-0.694440,-0.293826,152.680422,207.929139,396.648399,-0.000000,-0.001144,-0.000000,0.427045,-0.777385,-0.400747,0.229582,0.191132,-0.900564,-0.390453,-457.663244,105.491136,-55.031155,1
15090.000000,0.653278,-0.694200,-0.302182,162.961520,207.620165,389.674030,-0.000001,-0.001145,-0.000001,0.424745,-0.778685,-0.403183,0.225131,0.191134,-0.900563,-0.390453,-457.690943,98.016757,-52.326019,1
15100.000000,0.650202,-0.693488,-0.310342,173.553308,207.805628,382.622528,-0.000001,-0.001144,0.000000,0.422432,-0.779960,-0.405606,0.220673,0.191136,-0.900563,-0.390453,-457.556123,90.592088,-49.542520,1
15110.000000,0.646606,-0.693258,-0.318268,184.405353,207.548844,375.961907,-0.000001,-0.001145,-0.000000,0.420105,-0.781210,-0.408016,0.216207,0.191138,-0.900563,-0.390453,-457.260129,83.221207,-46.682978,1
15120.000000,0.643154,-0.693462,-0.324751,194.098202,207.025629,368.116301,-0.000001,-0.001144,-0.000001,0.417764,-0.782434,-0.410413,0.211735,0.191140,-0.900562,-0.390452,-456.804413,75.908068,-43.749734,1
15130.000000,0.639203,-0.693955,-0.331429,204.070916,206.969535,361.015234,-0.000001,-0.001144,-0.000000,0.415409,-0.783633,-0.412796,0.207255,0.191142,-0.900562,-0.390452,-456.190530,68.656498,-40.745151,1
15140.000000,0.634956,-0.694006,-0.339391,213.676553,206.693594,352.370014,0.000000,-0.001144,-0.000001,0.413041,-0.784805,-0.415165,0.202769,0.191144,-0.900561,-0.390452,-455.420128,61.470196,-37.671601,1
15150.000000,0.630546,-0.695298,-0.344923,222.551934,207.204040,344.120937,-0.000000,-0.001145,0.000000,0.410659,-0.785952,-0.417521,0.198276,0.191146,-0.900561,-0.390452,-454.494941,54.352730,-34.531469,1
15160.000000,0.626820,-0.694787,-0.352658,231.621317,207.231953,335.697727,-0.000001,-0.001145,-0.000001,0.408264,-0.787074,-0.419864,0.193777,0.191148,-0.900561,-0.390452,-453.416779,47.307535,-31.327142,1
15170.000000,0.622124,-0.694902,-0.360655,240.042130,206.401399,326.405642,-0.000001,-0.001145,-0.000001,0.405856,-0.788169,-0.422192,0.189271,0.191150,-0.900560,-0.390452,-452.187523,40.337917,-28.061008,1
15180.000000,0.618254,-0.694786,-0.367469,247.601571,206.587670,317.311074,-0.000000,-0.001145,-0.000000,0.403434,-0.789239,-0.424507,0.184760,0.191152,-0.900560,-0.390451,-450.809112,33.447047,-24.735451,1
15190.000000,0.613660,-0.694436,-0.375740,255.693490,206.244495,308.210074,-0.000001,-0.001144,-0.000000,0.400999,-0.790283,-0.426808,0.180242,0.191154,-0.900560,-0.390451,-449.283538,26.637969,-21.352848,1
15200.000000,0.610614,-0.694690,-0.380206,263.519688,206.019273,297.864715,-0.000000,-0.001144,-0.000000,0.398551,-0.791301,-0.429095,0.175718,0.191157,-0.900559,-0.390451,-447.612837,19.913597,-17.915564,1
